DATE,Total_Sales,Sales_B1,Sales_B2,Sales_B3,Sales_B4,Total_Promos,Avg_Temp,Min_Temp,Max_Temp,Rainfall,Wind_Speed,Temp_Range,Is_Rainy,Temp_Category,Year,Month,DayOfWeek,DayName,IsWeekend,Season,MonthName,Correlation
18-10-2017,318,111,130,70,7,47,19,10.6,28.3,0,12.6,17.7,0,Warm (15-25°C),2017,10,2,Wednesday,0,Autumn,Oct,
19-10-2017,298,117,129,22,30,47,21.4,15.1,29.3,0,13.2,14.2,0,Warm (15-25°C),2017,10,3,Thursday,0,Autumn,Oct,
20-10-2017,431,139,240,25,27,48,21.9,17.7,28.1,0,16.8,10.4,0,Warm (15-25°C),2017,10,4,Friday,0,Autumn,Oct,
21-10-2017,530,180,284,28,38,50,25.7,21.5,31.9,0,23.1,10.4,0,Hot (>25°C),2017,10,5,Saturday,1,Autumn,Oct,
22-10-2017,236,77,129,16,14,40,22.3,17.26666667,28.73333333,0,21.06666667,11.46666667,0,Warm (15-25°C),2017,10,6,Sunday,1,Autumn,Oct,
23-10-2017,252,91,126,8,27,40,18.9,13.03333333,25.56666667,0,19.03333333,12.53333333,0,Warm (15-25°C),2017,10,0,Monday,0,Autumn,Oct,
24-10-2017,250,90,134,13,13,44,15.5,8.8,22.4,0,17,13.6,0,Warm (15-25°C),2017,10,1,Tuesday,0,Autumn,Oct,
25-10-2017,300,91,178,14,17,39,15.1,4.6,26.1,0,5.5,21.5,0,Warm (15-25°C),2017,10,2,Wednesday,0,Autumn,Oct,
26-10-2017,303,107,157,19,20,42,19.1,2.733333333,22.46666667,0,20.8,19.73333333,0,Warm (15-25°C),2017,10,3,Thursday,0,Autumn,Oct,
27-10-2017,429,152,215,37,25,51,10.1,0.866666667,18.83333333,0,27.3,17.96666667,0,Cool (5-15°C),2017,10,4,Friday,0,Autumn,Oct,
28-10-2017,569,212,267,46,44,50,6,-1,15.2,0,9,16.2,0,Cool (5-15°C),2017,10,5,Saturday,1,Autumn,Oct,
29-10-2017,253,84,140,11,18,44,7.866666667,2.433333333,14.86666667,0,10.06666667,12.43333333,0,Cool (5-15°C),2017,10,6,Sunday,1,Autumn,Oct,
30-10-2017,259,104,98,27,30,50,9.733333333,5.866666667,14.53333333,0,11.13333333,8.666666667,0,Cool (5-15°C),2017,10,0,Monday,0,Autumn,Oct,
31-10-2017,372,145,181,22,24,56,11.6,9.3,14.2,0,12.2,4.9,0,Cool (5-15°C),2017,10,1,Tuesday,0,Autumn,Oct,
01-11-2017,336,112,146,37,41,55,15.9,10.5,24.4,0,12.1,13.9,0,Warm (15-25°C),2017,11,2,Wednesday,0,Autumn,Nov,
02-11-2017,587,392,153,26,16,59,24.4,18.3,34,0,22.8,15.7,0,Warm (15-25°C),2017,11,3,Thursday,0,Autumn,Nov,
03-11-2017,606,394,157,29,26,62,19.5,15,23.1,0,11.1,8.1,0,Warm (15-25°C),2017,11,4,Friday,0,Autumn,Nov,
04-11-2017,754,400,293,40,21,71,24,16.7,29.9,0,16.2,13.2,0,Warm (15-25°C),2017,11,5,Saturday,1,Autumn,Nov,
05-11-2017,346,213,89,17,27,50,25.2,22,30.9,0,22.4,8.9,0,Hot (>25°C),2017,11,6,Sunday,1,Autumn,Nov,
06-11-2017,405,241,125,22,17,60,22.46,18.62,28.1,0,18.9,9.48,0,Warm (15-25°C),2017,11,0,Monday,0,Autumn,Nov,
07-11-2017,506,273,193,30,10,67,19.72,15.24,25.3,0,15.4,10.06,0,Warm (15-25°C),2017,11,1,Tuesday,0,Autumn,Nov,
08-11-2017,392,212,146,21,13,62,16.98,11.86,22.5,0,11.9,10.64,0,Warm (15-25°C),2017,11,2,Wednesday,0,Autumn,Nov,
09-11-2017,490,289,160,23,18,66,14.24,8.48,19.7,0,8.4,11.22,0,Cool (5-15°C),2017,11,3,Thursday,0,Autumn,Nov,
10-11-2017,652,361,215,51,25,74,11.5,5.1,16.9,0,4.9,11.8,0,Cool (5-15°C),2017,11,4,Friday,0,Autumn,Nov,
11-11-2017,824,451,305,43,25,71,16.5,13.6,20.4,0,17.4,6.8,0,Warm (15-25°C),2017,11,5,Saturday,1,Autumn,Nov,
12-11-2017,364,184,151,15,14,53,17.9,16,20.8,0,11.1,4.8,0,Warm (15-25°C),2017,11,6,Sunday,1,Autumn,Nov,
13-11-2017,452,225,159,21,47,54,16.5,14.5,18.8,0,9.2,4.3,0,Warm (15-25°C),2017,11,0,Monday,0,Autumn,Nov,
14-11-2017,429,245,143,8,33,55,19.8,16.3,24.6,0,17,8.3,0,Warm (15-25°C),2017,11,1,Tuesday,0,Autumn,Nov,
15-11-2017,365,156,174,13,22,55,20.4,17.4,23.1,0,14.4,5.7,0,Warm (15-25°C),2017,11,2,Wednesday,0,Autumn,Nov,
16-11-2017,721,84,136,9,492,42,20.1,17.7,24.1,0,9.4,6.4,0,Warm (15-25°C),2017,11,3,Thursday,0,Autumn,Nov,
17-11-2017,992,141,258,14,579,52,23,19.6,28,0,24.4,8.4,0,Warm (15-25°C),2017,11,4,Friday,0,Autumn,Nov,
18-11-2017,966,203,273,24,466,52,18.3,7.5,23.3,0,28.1,15.8,0,Warm (15-25°C),2017,11,5,Saturday,1,Autumn,Nov,
19-11-2017,486,62,88,16,320,35,9.2,2.2,16.6,0,6,14.4,0,Cool (5-15°C),2017,11,6,Sunday,1,Autumn,Nov,
20-11-2017,554,93,131,7,323,47,11.3,4.3,18.1,0,11.6,13.8,0,Cool (5-15°C),2017,11,0,Monday,0,Autumn,Nov,
21-11-2017,588,92,126,16,354,42,15.1,10.5,21.2,0,16,10.7,0,Warm (15-25°C),2017,11,1,Tuesday,0,Autumn,Nov,
22-11-2017,510,108,108,7,287,44,9.1,3.9,13.8,0,15.7,9.9,0,Cool (5-15°C),2017,11,2,Wednesday,0,Autumn,Nov,
23-11-2017,519,97,163,9,250,48,9.6,0.4,19.8,0,3.8,19.4,0,Cool (5-15°C),2017,11,3,Thursday,0,Autumn,Nov,
24-11-2017,734,199,209,19,307,55,15.2,7.8,24,0,14.1,16.2,0,Warm (15-25°C),2017,11,4,Friday,0,Autumn,Nov,
25-11-2017,1133,305,377,25,426,56,16.5,10.5,24.1,0,13.8,13.6,0,Warm (15-25°C),2017,11,5,Saturday,1,Autumn,Nov,
26-11-2017,268,101,114,41,12,37,15.4,7.9,22.5,0,7.8,14.6,0,Warm (15-25°C),2017,11,6,Sunday,1,Autumn,Nov,
27-11-2017,240,83,131,16,10,31,16.7,11.3,23.5,0,17.9,12.2,0,Warm (15-25°C),2017,11,0,Monday,0,Autumn,Nov,
28-11-2017,326,134,173,12,7,32,17.7,11.2,25,0,22,13.8,0,Warm (15-25°C),2017,11,1,Tuesday,0,Autumn,Nov,
29-11-2017,259,116,123,13,7,32,13.1,7.1,18.5,0,8.3,11.4,0,Cool (5-15°C),2017,11,2,Wednesday,0,Autumn,Nov,
30-11-2017,291,113,148,17,13,33,12.6,3.8,21.1,0,7.4,17.3,0,Cool (5-15°C),2017,11,3,Thursday,0,Autumn,Nov,
01-12-2017,441,167,228,26,20,34,14.4,5.2,22.2,0,8.1,17,0,Cool (5-15°C),2017,12,4,Friday,0,Winter,Dec,
02-12-2017,573,242,280,40,11,36,17.3,11.1,25.1,0,13.1,14,0,Warm (15-25°C),2017,12,5,Saturday,1,Winter,Dec,
03-12-2017,253,101,133,13,6,35,17.9,13.9,21.5,0,14.8,7.6,0,Warm (15-25°C),2017,12,6,Sunday,1,Winter,Dec,
04-12-2017,307,114,156,14,23,34,21.7,18.5,26.7,0,21.4,8.2,0,Warm (15-25°C),2017,12,0,Monday,0,Winter,Dec,
05-12-2017,317,117,158,24,18,32,11.6,8,20.7,0,25.1,12.7,0,Cool (5-15°C),2017,12,1,Tuesday,0,Winter,Dec,
06-12-2017,322,127,142,33,20,32,8.1,6.5,10.6,0,5.8,4.1,0,Cool (5-15°C),2017,12,2,Wednesday,0,Winter,Dec,
07-12-2017,365,131,192,24,18,34,5.1,0.7,9.1,0,18,8.4,0,Cool (5-15°C),2017,12,3,Thursday,0,Winter,Dec,
08-12-2017,334,118,157,33,26,33,1.5,-7.1,8.9,0,5.2,16,0,Cold (<5°C),2017,12,4,Friday,0,Winter,Dec,
09-12-2017,518,173,282,32,31,37,6.6,-1.1,16.4,0,9.9,17.5,0,Cool (5-15°C),2017,12,5,Saturday,1,Winter,Dec,
10-12-2017,299,118,157,14,10,32,8.7,-1.3,21.9,0,4.8,23.2,0,Cool (5-15°C),2017,12,6,Sunday,1,Winter,Dec,
11-12-2017,507,297,159,29,22,63,12,-0.6,17.9,0,6,18.5,0,Cool (5-15°C),2017,12,0,Monday,0,Winter,Dec,
12-12-2017,514,302,173,18,21,68,8.8,0.1,13.9,0,14.6,13.8,0,Cool (5-15°C),2017,12,1,Tuesday,0,Winter,Dec,
13-12-2017,464,277,149,20,18,64,8.8,-0.1,21.7,0,11.4,21.8,0,Cool (5-15°C),2017,12,2,Wednesday,0,Winter,Dec,
14-12-2017,431,242,153,20,16,68,10.4,4,17.9,0,15.1,13.9,0,Cool (5-15°C),2017,12,3,Thursday,0,Winter,Dec,
15-12-2017,457,226,176,16,39,67,6,-0.5,13.3,0,8.7,13.8,0,Cool (5-15°C),2017,12,4,Friday,0,Winter,Dec,
16-12-2017,769,415,289,38,27,68,7,2.8,13.6,0,9.7,10.8,0,Cool (5-15°C),2017,12,5,Saturday,1,Winter,Dec,
17-12-2017,382,209,127,28,18,60,7.6,4.6,10.5,0,6.1,5.9,0,Cool (5-15°C),2017,12,6,Sunday,1,Winter,Dec,
18-12-2017,363,167,141,34,21,60,10,8,12,0,4.4,4,0,Cool (5-15°C),2017,12,0,Monday,0,Winter,Dec,
19-12-2017,456,218,197,30,11,64,14.6,11.8,16.8,0,4.6,5,0,Cool (5-15°C),2017,12,1,Tuesday,0,Winter,Dec,
20-12-2017,397,167,167,34,29,68,13,7.5,17,0,5.6,9.5,0,Cool (5-15°C),2017,12,2,Wednesday,0,Winter,Dec,
21-12-2017,582,309,202,32,39,65,16.6,8.9,23.2,0,17.7,14.3,0,Warm (15-25°C),2017,12,3,Thursday,0,Winter,Dec,
22-12-2017,505,237,201,33,34,66,8.1,2.3,20,0,22.5,17.7,0,Cool (5-15°C),2017,12,4,Friday,0,Winter,Dec,
23-12-2017,753,371,279,48,55,69,4.7,0,10.5,0,9.5,10.5,0,Cold (<5°C),2017,12,5,Saturday,1,Winter,Dec,
24-12-2017,436,203,148,66,19,58,4.6,-0.6,7.7,0,19.5,8.3,0,Cold (<5°C),2017,12,6,Sunday,1,Winter,Dec,
26-12-2017,249,119,84,30,16,57,5.2,3,7.5,0,16.1,4.5,0,Cool (5-15°C),2017,12,1,Tuesday,0,Winter,Dec,
27-12-2017,335,117,170,19,29,44,2.7,1.8,4,0,18.2,2.2,0,Cold (<5°C),2017,12,2,Wednesday,0,Winter,Dec,
28-12-2017,345,134,167,20,24,42,4,2.5,6.5,0,6,4,0,Cold (<5°C),2017,12,3,Thursday,0,Winter,Dec,
29-12-2017,449,199,196,29,25,48,5.7,3.5,8.3,0,10.9,4.8,0,Cool (5-15°C),2017,12,4,Friday,0,Winter,Dec,
30-12-2017,643,269,262,61,51,50,6.8,2.6,8.8,0,12.4,6.2,0,Cool (5-15°C),2017,12,5,Saturday,1,Winter,Dec,
31-12-2017,345,136,152,25,32,42,-0.7,-2.7,3.95,0,23.9,6.65,0,Cold (<5°C),2017,12,6,Sunday,1,Winter,Dec,
02-01-2018,332,130,158,20,24,36,-3.9,-5.7,-2.6,0,12.6,3.1,0,Cold (<5°C),2018,1,1,Tuesday,0,Winter,Jan,
03-01-2018,320,121,155,26,18,39,-0.8,-9.8,10.5,0,5.7,20.3,0,Cold (<5°C),2018,1,2,Wednesday,0,Winter,Jan,
04-01-2018,432,121,185,115,11,51,3.9,-2.8,10.9,0,7.5,13.7,0,Cold (<5°C),2018,1,3,Thursday,0,Winter,Jan,
05-01-2018,673,157,318,164,34,59,7.9,-0.5,16.4,0,11.9,16.9,0,Cool (5-15°C),2018,1,4,Friday,0,Winter,Jan,
06-01-2018,508,106,219,162,21,54,10.1,2.8,17.1,0,15.4,14.3,0,Cool (5-15°C),2018,1,5,Saturday,1,Winter,Jan,
07-01-2018,185,54,65,54,12,41,13.1,10.5,17,0,20.8,6.5,0,Cool (5-15°C),2018,1,6,Sunday,1,Winter,Jan,
08-01-2018,566,169,230,153,14,50,9.6,3.3,16.1,0,18.5,12.8,0,Cool (5-15°C),2018,1,0,Monday,0,Winter,Jan,
09-01-2018,467,110,188,150,19,50,8.4,2.4,15.8,0,11.1,13.4,0,Cool (5-15°C),2018,1,1,Tuesday,0,Winter,Jan,
10-01-2018,340,126,123,71,20,49,11.4,7,17.5,0,22.5,10.5,0,Cool (5-15°C),2018,1,2,Wednesday,0,Winter,Jan,
11-01-2018,374,101,232,12,29,37,9.8,1.1,17.4,0,33.7,16.3,0,Cool (5-15°C),2018,1,3,Thursday,0,Winter,Jan,
12-01-2018,529,175,302,21,31,40,0.8,-4.6,7.7,0,21.1,12.3,0,Cold (<5°C),2018,1,4,Friday,0,Winter,Jan,
13-01-2018,663,200,400,33,30,39,1.5,-5.7,8.9,0,11.2,14.6,0,Cold (<5°C),2018,1,5,Saturday,1,Winter,Jan,
14-01-2018,329,90,195,31,13,36,5.4,0,12.8,0,14.4,12.8,0,Cool (5-15°C),2018,1,6,Sunday,1,Winter,Jan,
15-01-2018,358,118,190,29,21,32,6.9,0.1,14.7,0,18.4,14.6,0,Cool (5-15°C),2018,1,0,Monday,0,Winter,Jan,
16-01-2018,308,113,163,8,24,36,-5,-9.3,-1.4,0,23.5,7.9,0,Cold (<5°C),2018,1,1,Tuesday,0,Winter,Jan,
17-01-2018,315,105,188,8,14,36,-5.6,-8.485714286,1.114285714,0,6.8,9.6,0,Cold (<5°C),2018,1,2,Wednesday,0,Winter,Jan,
18-01-2018,380,103,215,28,34,39,-3.566666667,-7.671428571,3.628571429,0,6.983333333,11.3,0,Cold (<5°C),2018,1,3,Thursday,0,Winter,Jan,
19-01-2018,433,150,241,26,16,39,-1.533333333,-6.857142857,6.142857143,0,7.166666667,13,0,Cold (<5°C),2018,1,4,Friday,0,Winter,Jan,
20-01-2018,640,230,355,32,23,35,0.5,-6.042857143,8.657142857,0,7.35,14.7,0,Cold (<5°C),2018,1,5,Saturday,1,Winter,Jan,
21-01-2018,274,73,172,20,9,35,2.533333333,-5.228571429,11.17142857,0,7.533333333,16.4,0,Cold (<5°C),2018,1,6,Sunday,1,Winter,Jan,
22-01-2018,357,88,228,16,25,37,4.566666667,-4.414285714,13.68571429,0,7.716666667,18.1,0,Cold (<5°C),2018,1,0,Monday,0,Winter,Jan,
23-01-2018,254,76,148,16,14,31,6.6,-3.6,16.2,0,7.9,19.8,0,Cool (5-15°C),2018,1,1,Tuesday,0,Winter,Jan,
24-01-2018,290,102,143,10,35,32,6.8,-3.9,17.6,0,2.8,21.5,0,Cool (5-15°C),2018,1,2,Wednesday,0,Winter,Jan,
25-01-2018,526,309,172,17,28,53,9.8,1.3,18.4,0,12.9,17.1,0,Cool (5-15°C),2018,1,3,Thursday,0,Winter,Jan,
26-01-2018,691,388,246,29,28,54,13.7,9.1,18.5,0,20.7,9.4,0,Cool (5-15°C),2018,1,4,Friday,0,Winter,Jan,
27-01-2018,889,499,313,52,25,61,14.4,6.6,16.8,0,14.4,10.2,0,Cool (5-15°C),2018,1,5,Saturday,1,Winter,Jan,
28-01-2018,410,241,132,23,14,43,10.3,3.1,18.6,0,13.4,15.5,0,Cool (5-15°C),2018,1,6,Sunday,1,Winter,Jan,
29-01-2018,460,263,165,13,19,52,7,3,13.2,0,20,10.2,0,Cool (5-15°C),2018,1,0,Monday,0,Winter,Jan,
30-01-2018,371,200,143,23,5,44,8.9,1.6,17.2,0,19.6,15.6,0,Cool (5-15°C),2018,1,1,Tuesday,0,Winter,Jan,
31-01-2018,448,235,172,21,20,45,13.3,4.05,17.5,0,27.8,13.45,0,Cool (5-15°C),2018,1,2,Wednesday,0,Winter,Jan,
01-02-2018,578,348,177,24,29,56,12.5,6.5,17.8,0,21,11.3,0,Cool (5-15°C),2018,2,3,Thursday,0,Winter,Feb,
02-02-2018,608,345,194,38,31,55,7.3,1,13.1,0,15.7,12.1,0,Cool (5-15°C),2018,2,4,Friday,0,Winter,Feb,
03-02-2018,945,495,347,45,58,58,9.7,5.9,13.1,0,22.6,7.2,0,Cool (5-15°C),2018,2,5,Saturday,1,Winter,Feb,
04-02-2018,448,247,125,26,50,48,11.9,4.2,19.5,0,13.9,15.3,0,Cool (5-15°C),2018,2,6,Sunday,1,Winter,Feb,
05-02-2018,409,229,157,10,13,48,2.2,-2.7,7.3,0,8.9,10,0,Cold (<5°C),2018,2,0,Monday,0,Winter,Feb,
06-02-2018,303,152,122,17,12,45,4.8,0.8,8.7,0,15.9,7.9,0,Cold (<5°C),2018,2,1,Tuesday,0,Winter,Feb,
07-02-2018,321,107,142,20,52,44,2.6,0,8.9,0,21.6,8.9,0,Cold (<5°C),2018,2,2,Wednesday,0,Winter,Feb,
08-02-2018,908,73,126,17,692,46,5.8,-2.5,15.3,0,7.8,17.8,0,Cool (5-15°C),2018,2,3,Thursday,0,Winter,Feb,
09-02-2018,948,147,170,22,609,48,13.7,9.1,19.6,0,20.6,10.5,0,Cool (5-15°C),2018,2,4,Friday,0,Winter,Feb,
10-02-2018,1175,190,238,43,704,48,6.95,3.05,12.5,0,21.65,9.45,0,Cool (5-15°C),2018,2,5,Saturday,1,Winter,Feb,
11-02-2018,582,64,113,32,373,45,0.2,-3,5.4,0,22.7,8.4,0,Cold (<5°C),2018,2,6,Sunday,1,Winter,Feb,
12-02-2018,589,105,132,17,335,43,1.1,-2.5,6.8,0,12.5,9.3,0,Cold (<5°C),2018,2,0,Monday,0,Winter,Feb,
13-02-2018,474,80,123,6,265,41,5.4,3.5,7.7,0,6,4.2,0,Cool (5-15°C),2018,2,1,Tuesday,0,Winter,Feb,
14-02-2018,484,95,156,14,219,43,13,6.7,23.3,0,14.2,16.6,0,Cool (5-15°C),2018,2,2,Wednesday,0,Winter,Feb,
15-02-2018,931,223,144,23,541,51,20.7,17.5,25,0,30,7.5,0,Warm (15-25°C),2018,2,3,Thursday,0,Winter,Feb,
16-02-2018,804,274,169,27,334,53,14.5,8.6,18,0,19.4,9.4,0,Cool (5-15°C),2018,2,4,Friday,0,Winter,Feb,
17-02-2018,1112,399,215,31,467,56,10.1,6,16.7,0,7.1,10.7,0,Cool (5-15°C),2018,2,5,Saturday,1,Winter,Feb,
18-02-2018,582,360,112,19,91,41,11.9,6.7,19.4,0,9.9,12.7,0,Cool (5-15°C),2018,2,6,Sunday,1,Winter,Feb,
19-02-2018,537,253,189,8,87,43,21.6,18.8,25.5,0,34.9,6.7,0,Warm (15-25°C),2018,2,0,Monday,0,Winter,Feb,
20-02-2018,400,209,107,23,61,37,17.9,5,21.8,0,26,16.8,0,Warm (15-25°C),2018,2,1,Tuesday,0,Winter,Feb,
21-02-2018,314,136,144,22,12,42,3,1.2,5.5,26.6,27.7,4.3,1,Cold (<5°C),2018,2,2,Wednesday,0,Winter,Feb,
22-02-2018,287,108,143,20,16,39,2.6,1,4.3,16.8,14.4,3.3,1,Cold (<5°C),2018,2,3,Thursday,0,Winter,Feb,
23-02-2018,462,166,239,29,28,42,8.8,4.5,13.7,0,7.1,9.2,0,Cool (5-15°C),2018,2,4,Friday,0,Winter,Feb,
24-02-2018,503,158,265,37,43,42,14.1,9.2,22,0,15.7,12.8,0,Cool (5-15°C),2018,2,5,Saturday,1,Winter,Feb,
25-02-2018,240,95,119,13,13,36,12.4,6.5,18.2,0,9.5,11.7,0,Cool (5-15°C),2018,2,6,Sunday,1,Winter,Feb,
26-02-2018,239,98,123,14,4,37,12.4,8.5,19.2,0,8.1,10.7,0,Cool (5-15°C),2018,2,0,Monday,0,Winter,Feb,
27-02-2018,292,116,150,21,5,33,15.6,11.7,19.5,0,15.2,7.8,0,Warm (15-25°C),2018,2,1,Tuesday,0,Winter,Feb,
28-02-2018,378,242,111,18,7,41,20.4,19,22.3,0,10.2,3.3,0,Warm (15-25°C),2018,2,2,Wednesday,0,Winter,Feb,
01-03-2018,256,144,90,19,3,35,13.6,8.8,19.5,0,17.7,10.7,0,Cool (5-15°C),2018,3,3,Thursday,0,Spring,Mar,
02-03-2018,514,269,194,36,15,40,13.7,6.8,21.2,0,12.6,14.4,0,Cool (5-15°C),2018,3,4,Friday,0,Spring,Mar,
03-03-2018,822,407,358,34,23,47,16.9,10.4,22.2,0,17,11.8,0,Warm (15-25°C),2018,3,5,Saturday,1,Spring,Mar,
04-03-2018,289,116,143,21,9,38,19.3,16.3,22.3,0,19.8,6,0,Warm (15-25°C),2018,3,6,Sunday,1,Spring,Mar,
05-03-2018,260,97,128,16,19,37,19,9.8,23.7,0,22.8,13.9,0,Warm (15-25°C),2018,3,0,Monday,0,Spring,Mar,
06-03-2018,259,78,144,29,8,35,11.2,1.5,19,0,11.1,17.5,0,Cool (5-15°C),2018,3,1,Tuesday,0,Spring,Mar,
07-03-2018,263,98,144,15,6,41,8.7,2.2,15.1,0,12.7,12.9,0,Cool (5-15°C),2018,3,2,Wednesday,0,Spring,Mar,
08-03-2018,310,115,156,29,10,38,11.9,4.6,19.6,0,12.3,15,0,Cool (5-15°C),2018,3,3,Thursday,0,Spring,Mar,
09-03-2018,405,161,179,35,30,39,15.9,8.9,22.3,0,25.4,13.4,0,Warm (15-25°C),2018,3,4,Friday,0,Spring,Mar,
10-03-2018,593,209,290,57,37,43,14.03333333,7.166666667,20.5,0,21.76666667,13.33333333,0,Cool (5-15°C),2018,3,5,Saturday,1,Spring,Mar,
11-03-2018,280,99,145,16,20,37,12.16666667,5.433333333,18.7,0,18.13333333,13.26666667,0,Cool (5-15°C),2018,3,6,Sunday,1,Spring,Mar,
12-03-2018,293,102,158,24,9,39,10.3,3.7,16.9,0,14.5,13.2,0,Cool (5-15°C),2018,3,0,Monday,0,Spring,Mar,
13-03-2018,270,102,122,23,23,37,10.5,2.2,18,0,11.2,15.8,0,Cool (5-15°C),2018,3,1,Tuesday,0,Spring,Mar,
14-03-2018,280,126,115,24,15,35,11.7,5.55,21.05,0,8.5,15.5,0,Cool (5-15°C),2018,3,2,Wednesday,0,Spring,Mar,
15-03-2018,321,111,140,15,55,36,16,8.9,24.1,0,23.8,15.2,0,Warm (15-25°C),2018,3,3,Thursday,0,Spring,Mar,
16-03-2018,483,186,198,34,65,41,21.2,14.7,29,0,17.6,14.3,0,Warm (15-25°C),2018,3,4,Friday,0,Spring,Mar,
17-03-2018,562,200,276,41,45,41,17.1,10.3,25,0,10.1,14.7,0,Warm (15-25°C),2018,3,5,Saturday,1,Spring,Mar,
18-03-2018,265,100,130,20,15,30,19.1,16.3,23.4,0,11.6,7.1,0,Warm (15-25°C),2018,3,6,Sunday,1,Spring,Mar,
19-03-2018,290,115,153,16,6,36,16.8,9.9,22.6,0,19.8,12.7,0,Warm (15-25°C),2018,3,0,Monday,0,Spring,Mar,
20-03-2018,270,107,116,12,35,35,11.9,6.1,18.6,0,17.7,12.5,0,Cool (5-15°C),2018,3,1,Tuesday,0,Spring,Mar,
21-03-2018,280,102,151,21,6,37,13.9,4.7,21.6,0,7.8,16.9,0,Cool (5-15°C),2018,3,2,Wednesday,0,Spring,Mar,
22-03-2018,481,307,141,15,18,54,17.6,9.6,24.9,0,22.2,15.3,0,Warm (15-25°C),2018,3,3,Thursday,0,Spring,Mar,
23-03-2018,581,336,183,29,33,57,19.2,15.5,24.2,0,26.6,8.7,0,Warm (15-25°C),2018,3,4,Friday,0,Spring,Mar,
24-03-2018,869,517,278,36,38,61,23.4,18.8,30.8,0,18,12,0,Warm (15-25°C),2018,3,5,Saturday,1,Spring,Mar,
25-03-2018,331,215,87,15,14,46,21.2,18.2,24.1,0,14.2,5.9,0,Warm (15-25°C),2018,3,6,Sunday,1,Spring,Mar,
26-03-2018,338,172,134,18,14,53,23.1,16.85,23.55,0,24.8,6.7,0,Warm (15-25°C),2018,3,0,Monday,0,Spring,Mar,
27-03-2018,400,207,113,31,49,53,19.5,15.5,23,0,17.7,7.5,0,Warm (15-25°C),2018,3,1,Tuesday,0,Spring,Mar,
28-03-2018,442,264,122,34,22,51,15.7,13.3,17.6,0,12.3,4.3,0,Warm (15-25°C),2018,3,2,Wednesday,0,Spring,Mar,
29-03-2018,426,208,147,42,29,54,15.7,12.5,22.2,0,6.3,9.7,0,Warm (15-25°C),2018,3,3,Thursday,0,Spring,Mar,
30-03-2018,624,353,211,31,29,59,14.7,8.6,21.3,0,11.6,12.7,0,Cool (5-15°C),2018,3,4,Friday,0,Spring,Mar,
31-03-2018,690,367,230,53,40,57,18.2,12.6,24.3,0,22.3,11.7,0,Warm (15-25°C),2018,3,5,Saturday,1,Spring,Mar,
02-04-2018,228,133,69,17,9,42,11,7.1,19.4,0,10.7,12.3,0,Cool (5-15°C),2018,4,0,Monday,0,Spring,Apr,
03-04-2018,309,118,169,11,11,38,20,12.6,26.7,0,25.6,14.1,0,Warm (15-25°C),2018,4,1,Tuesday,0,Spring,Apr,
04-04-2018,278,121,126,14,17,36,11.7,5.7,17.7,0,14.3,12,0,Cool (5-15°C),2018,4,2,Wednesday,0,Spring,Apr,
05-04-2018,284,113,110,34,27,38,16,10.3,22.6,0,20.4,12.3,0,Warm (15-25°C),2018,4,3,Thursday,0,Spring,Apr,
06-04-2018,432,167,207,21,37,44,22.5,16.1,28.6,0,22.3,12.5,0,Warm (15-25°C),2018,4,4,Friday,0,Spring,Apr,
07-04-2018,590,264,234,41,51,46,5.4,2,15.1,0,27.2,13.1,0,Cool (5-15°C),2018,4,5,Saturday,1,Spring,Apr,
08-04-2018,213,94,85,26,8,33,6.8,2,11,0,9.1,9,0,Cool (5-15°C),2018,4,6,Sunday,1,Spring,Apr,
09-04-2018,218,106,76,14,22,38,13.4,9,18.6,0,11.3,9.6,0,Cool (5-15°C),2018,4,0,Monday,0,Spring,Apr,
10-04-2018,298,121,156,11,10,38,14.7,9.3,21.85,0,11.8,12.55,0,Cool (5-15°C),2018,4,1,Tuesday,0,Spring,Apr,
11-04-2018,321,141,157,12,11,45,17.6,9.6,25.1,0,19.7,15.5,0,Warm (15-25°C),2018,4,2,Wednesday,0,Spring,Apr,
12-04-2018,333,126,178,13,16,41,21,16.5,26.8,0,30.8,10.3,0,Warm (15-25°C),2018,4,3,Thursday,0,Spring,Apr,
13-04-2018,409,143,199,48,19,42,22.8,17.6,28.2,0,27,10.6,0,Warm (15-25°C),2018,4,4,Friday,0,Spring,Apr,
14-04-2018,510,178,255,41,36,48,13,7.7,17.7,0,27.2,10,0,Cool (5-15°C),2018,4,5,Saturday,1,Spring,Apr,
15-04-2018,227,90,87,37,13,36,10.3,3,19.4,0,17.9,16.4,0,Cool (5-15°C),2018,4,6,Sunday,1,Spring,Apr,
16-04-2018,261,114,117,13,17,35,16.3,5.4,25.7,0,16.5,20.3,0,Warm (15-25°C),2018,4,0,Monday,0,Spring,Apr,
17-04-2018,209,69,109,14,17,35,20.8,14.1,27.3,0,28.9,13.2,0,Warm (15-25°C),2018,4,1,Tuesday,0,Spring,Apr,
18-04-2018,286,119,135,22,10,39,20.6,14,24.9,0,22.3,10.9,0,Warm (15-25°C),2018,4,2,Wednesday,0,Spring,Apr,
19-04-2018,475,102,110,252,11,47,15.2,8.3,21.4,0,14,13.1,0,Warm (15-25°C),2018,4,3,Thursday,0,Spring,Apr,
20-04-2018,627,148,188,262,29,48,14.4,9.5,20.6,0,16.4,11.1,0,Cool (5-15°C),2018,4,4,Friday,0,Spring,Apr,
